_key,_id,_from,_to,_rev,destinationGlobalID,esri__rtn,globalid,id,objectid,originGlobalID
esri__HasStyle_297379,esri__single_edge_collection/esri__HasStyle_297379,Beer/265288,Style/260603,_dMtPKey--r,{EAF64D13-4196-4803-B427-3724624A0358},HasStyle,{C7DCDF4C-1643-4EFF-9A0B-B27AEA013895},504,297379,{2FBA7C82-5327-4190-9C63-79ABEC666362}
esri__HasStyle_297382,esri__single_edge_collection/esri__HasStyle_297382,Beer/277232,Style/260695,_dMtPKey--0,{AE26CF4F-188C-4E0C-AB75-133117932779},HasStyle,{DD58F721-EFC3-4F1D-BE12-505012448823},935,297382,{644EF876-B3A5-4DA0-B3AD-465E90BCEED8}
esri__HasStyle_297586,esri__single_edge_collection/esri__HasStyle_297586,Beer/272784,Style/260543,_dMtPKey--4,{21F7E165-78C5-4383-BFC5-5C50E5AB1FCD},HasStyle,{F9F03121-765A-4D58-9326-116908833380},1093,297586,{DFD1285E-F6C6-4A7E-80D8-8B184C11F66A}
esri__HasStyle_297589,esri__single_edge_collection/esri__HasStyle_297589,Beer/278060,Style/260528,_dMtPKey--V,{913B20D8-28A5-45B9-9A2E-86FC4F1D325F},HasStyle,{4D1C9697-AE46-4806-BF7C-7521ACE9C235},1094,297589,{E666D28A-6E69-4821-BAA9-F2F7755937A6}
esri__HasStyle_297795,esri__single_edge_collection/esri__HasStyle_297795,Beer/266121,Style/260710,_dMtPKey--8,{89B3AA9A-6655-492E-BD11-B9845293D2BD},HasStyle,{5CF6803A-8C11-407D-BED6-A41DE8B8E288},1164,297795,{9635657B-9CFA-4819-8570-152BAF3A6385}
esri__HasStyle_297798,esri__single_edge_collection/esri__HasStyle_297798,Beer/279447,Style/260606,_dMtPKey--9,{920230B9-5324-42E3-BD76-D646CCC253A9},HasStyle,{8462B86D-F323-470D-909C-EBF4296B8500},1167,297798,{7206A95B-2586-4607-9060-647ED4BC1711}
esri__HasStyle_297801,esri__single_edge_collection/esri__HasStyle_297801,Beer/268075,Style/260603,_dMtPKey-_F,{EAF64D13-4196-4803-B427-3724624A0358},HasStyle,{9D10A965-D164-452B-8154-C29BD1B57C0D},692,297801,{A289C32B-4570-4B69-B2CD-345CE9A03AA0}
esri__HasStyle_298002,esri__single_edge_collection/esri__HasStyle_298002,Beer/266951,Style/260471,_dMtPKey--3,{8D868F48-6AD8-452A-A3F0-C3D1FD0AAE2E},HasStyle,{962D5C11-FAAD-49F3-82F4-CC98928295EB},640,298002,{35F463B7-AB29-4030-AAB9-696D0C523D75}
esri__HasStyle_298005,esri__single_edge_collection/esri__HasStyle_298005,Beer/270566,Style/260710,_dMtPKey-_H,{89B3AA9A-6655-492E-BD11-B9845293D2BD},HasStyle,{D22A0997-78D9-45EA-88C9-4C35B9621D21},1181,298005,{848350F7-23C9-4188-A070-22464C00C1C5}
esri__HasStyle_298008,esri__single_edge_collection/esri__HasStyle_298008,Beer/275844,Style/260336,_dMtPKey-_B,{5721CF73-6527-4BA1-A108-387A1A41E2CC},HasStyle,{7BCA9D52-7263-4A36-999E-F6A446302D7C},1133,298008,{7FAA64C8-F641-45A6-ADC1-1F80422B99BB}
esri__HasStyle_298212,esri__single_edge_collection/esri__HasStyle_298212,Beer/276387,Style/260408,_dMtPKey-_K,{115D4024-E3BB-4DCF-AEAF-480BE6CBE848},HasStyle,{048A356D-40A1-4E60-B0B6-4A522BD293E1},454,298212,{BDE1468E-0356-411C-84D3-461FE33B7E9A}
esri__HasStyle_298215,esri__single_edge_collection/esri__HasStyle_298215,Beer/275838,Style/260603,_dMtPKey-_N,{EAF64D13-4196-4803-B427-3724624A0358},HasStyle,{0A182F79-43C0-4FC1-8923-FE37E0816608},673,298215,{7B00EBEC-EDD2-465D-A10E-77674CCBC36A}
esri__HasStyle_298218,esri__single_edge_collection/esri__HasStyle_298218,Beer/273623,Style/260606,_dMtPKey-_V,{920230B9-5324-42E3-BD76-D646CCC253A9},HasStyle,{24AB7307-D4E4-4F6E-B157-A2D5D08D6F02},1365,298218,{30BD56AC-EF60-446D-8745-BFF64BDF9664}
esri__HasStyle_298422,esri__single_edge_collection/esri__HasStyle_298422,Beer/270287,Style/260603,_dMtPKey-_a,{EAF64D13-4196-4803-B427-3724624A0358},HasStyle,{EAEB8B27-48ED-4AEB-8742-B42D306B4329},1444,298422,{AB9E3871-3E7D-45E2-B02B-DD51AE620CF1}
esri__HasStyle_298425,esri__single_edge_collection/esri__HasStyle_298425,Beer/275287,Style/260686,_dMtPKey-_e,{00E9C3BC-AEC7-4EFC-8031-05A649A6821E},HasStyle,{9CEF5DBB-C8E9-41CF-9A0E-3091CCCB7B75},1445,298425,{DDC38AE4-AB04-4BED-A14A-B6D05BD01FD1}
esri__HasStyle_298629,esri__single_edge_collection/esri__HasStyle_298629,Beer/271948,Style/260692,_dMtPKey-_g,{8BB50328-5D7C-4DC6-B333-199A30879C04},HasStyle,{7CA9375A-5A9B-48FA-92BA-06390DA12E1D},1386,298629,{56761CA2-0B87-4C2E-B427-0762DEDDFB64}
esri__HasStyle_298632,esri__single_edge_collection/esri__HasStyle_298632,Beer/276953,Style/260543,_dMtPKey--K,{21F7E165-78C5-4383-BFC5-5C50E5AB1FCD},HasStyle,{BE915B57-4EFA-431D-9167-E2C614090EAB},1564,298632,{6FE87CAF-CD46-48F4-9E68-648ACD738362}
esri__HasStyle_298635,esri__single_edge_collection/esri__HasStyle_298635,Beer/278617,Style/260695,_dMtPKey-_j,{AE26CF4F-188C-4E0C-AB75-133117932779},HasStyle,{EABCBB8A-019D-4249-9426-689F06749773},1566,298635,{4B56A6CF-2163-46DF-91DE-4E5118E1BAB2}
esri__HasStyle_298836,esri__single_edge_collection/esri__HasStyle_298836,Beer/281935,Style/260489,_dMtPKey--h,{B4BFAFB9-2943-4F15-BDDD-A579568F91D4},HasStyle,{97F338A9-763E-4E64-A4BC-1026F848257B},295,298836,{82595142-1DF5-41D1-83B6-2152D46DBCED}
esri__HasStyle_298839,esri__single_edge_collection/esri__HasStyle_298839,Beer/272787,Style/260408,_dMtPKey-_n,{115D4024-E3BB-4DCF-AEAF-480BE6CBE848},HasStyle,{BEB1CE8F-A527-45F0-9D2F-138F6E64ACF3},1038,298839,{660BFB98-055D-4559-B6EB-6AB3D343767F}
esri__HasStyle_298842,esri__single_edge_collection/esri__HasStyle_298842,Beer/273069,Style/260692,_dMtPKey--t,{8BB50328-5D7C-4DC6-B333-199A30879C04},HasStyle,{605F2129-9FA6-46A6-8C6E-EAE9376F8C20},1673,298842,{4F58B887-8C44-4F93-98C9-65320A783153}
esri__HasStyle_299048,esri__single_edge_collection/esri__HasStyle_299048,Beer/268339,Style/260579,_dMtPKey-_o,{FB84A4C9-69CC-445E-A408-9A41373648C0},HasStyle,{D016086B-CCC4-404E-A127-184C58D30ACB},1764,299048,{E650135A-11CC-4AF7-9785-514E818DD7A5}
esri__HasStyle_299051,esri__single_edge_collection/esri__HasStyle_299051,Beer/265012,Style/260543,_dMtPKey-_R,{21F7E165-78C5-4383-BFC5-5C50E5AB1FCD},HasStyle,{0CD438B1-5CA5-450F-BF47-E6E6C9478283},986,299051,{AD30FC79-9DD1-4975-BCD1-44988C37F7E0}
esri__HasStyle_299054,esri__single_edge_collection/esri__HasStyle_299054,Beer/272233,Style/260603,_dMtPKey-_q,{EAF64D13-4196-4803-B427-3724624A0358},HasStyle,{80D6BA92-F119-4D7F-A055-51ED63CDF808},1731,299054,{66EA69D6-556A-4ADB-8E8C-0EADCB187BAE}
esri__HasStyle_299258,esri__single_edge_collection/esri__HasStyle_299258,Beer/266954,Style/260710,_dMtPKey-_t,{89B3AA9A-6655-492E-BD11-B9845293D2BD},HasStyle,{5AF0DFCB-FD93-4A59-BE31-8979F0218581},139,299258,{CB103572-9E8C-4029-9EDA-A62A5C75ACBE}
esri__HasStyle_299261,esri__single_edge_collection/esri__HasStyle_299261,Beer/280002,Style/260570,_dMtPKey-_i,{616EE94E-E0A2-42D5-86F5-C18BD226A1E6},HasStyle,{F35C443E-256B-4B3C-BF07-FEDC705375B2},1592,299261,{FBA6351E-B5F9-40B2-B0AE-2B51363E39CA}
esri__HasStyle_299465,esri__single_edge_collection/esri__HasStyle_299465,Beer/269451,Style/260414,_dMtPKey--1,{48D263EE-8D16-4395-A58C-49366A283A61},HasStyle,{4EC77EEA-FB13-4A4F-A6E1-19C8B4505954},1910,299465,{2CE52BDC-B951-41E3-A878-E28781E6BBF9}
esri__HasStyle_299468,esri__single_edge_collection/esri__HasStyle_299468,Beer/279166,Style/260603,_dMtPKey--L,{EAF64D13-4196-4803-B427-3724624A0358},HasStyle,{23429352-3FE8-481A-872E-E6BC3FC942C6},1812,299468,{CB77E2B0-6187-46AE-ADCD-0636CBE6F093}
esri__HasStyle_299471,esri__single_edge_collection/esri__HasStyle_299471,Beer/266963,Style/260543,_dMtPKey--l,{21F7E165-78C5-4383-BFC5-5C50E5AB1FCD},HasStyle,{78191209-F8B6-44D1-81D9-153F8E7BC908},42,299471,{F42EA0C0-4604-42F6-96B3-2FF3F7843A92}
esri__HasStyle_299672,esri__single_edge_collection/esri__HasStyle_299672,Beer/267506,Style/260692,_dMtPKey--v,{8BB50328-5D7C-4DC6-B333-199A30879C04},HasStyle,{8A93EC26-A292-4F2C-90BD-E1EDBCE728DA},358,299672,{18503DEF-4C01-4136-A3BF-57429602D67C}
esri__HasStyle_299675,esri__single_edge_collection/esri__HasStyle_299675,Beer/275008,Style/260710,_dMtPKey-_v,{89B3AA9A-6655-492E-BD11-B9845293D2BD},HasStyle,{71C980BE-550B-46F9-8A79-329573C07C6F},1967,299675,{C1EC77B0-1D7B-45DA-B3BF-39EB056BC4EC}
esri__HasStyle_299678,esri__single_edge_collection/esri__HasStyle_299678,Beer/278893,Style/260543,_dMtPKey-_Z,{21F7E165-78C5-4383-BFC5-5C50E5AB1FCD},HasStyle,{837EF31A-C61A-4A26-844C-339DF0F6FC3D},1968,299678,{7CB50322-9F02-440A-9790-2CC01B894294}
esri__HasStyle_299879,esri__single_edge_collection/esri__HasStyle_299879,Beer/280823,Style/260567,_dMtPKey-_L,{582D1F33-6408-4AF7-B5F0-62BDBCE273AB},HasStyle,{9753B526-F1C6-4456-8B6F-7D4ED8DB9B04},1570,299879,{DBC05C3B-D157-42F0-B3FA-5A03A0797DF5}
esri__HasStyle_299882,esri__single_edge_collection/esri__HasStyle_299882,Beer/275284,Style/260489,_dMtPKey-_w,{B4BFAFB9-2943-4F15-BDDD-A579568F91D4},HasStyle,{D73B33A1-D68A-4826-925E-421C4401EEF5},2044,299882,{F4A3B9AD-8B66-459C-B6C9-7D1B2E312AC3}
esri__HasStyle_299885,esri__single_edge_collection/esri__HasStyle_299885,Beer/267239,Style/260543,_dMtPKey-_x,{21F7E165-78C5-4383-BFC5-5C50E5AB1FCD},HasStyle,{28821D99-DD13-4067-BC0A-36C5D3115E8E},512,299885,{BE7DD8AB-87E1-40AB-B77B-313A25F94AAC}
esri__HasStyle_300089,esri__single_edge_collection/esri__HasStyle_300089,Beer/272508,Style/260408,_dMtPKey--C,{115D4024-E3BB-4DCF-AEAF-480BE6CBE848},HasStyle,{9B6B6A98-99D3-4654-A191-9C57AB44A7AC},2113,300089,{6A07075E-CD09-4CEF-9426-E3BEE5F77631}
esri__HasStyle_300092,esri__single_edge_collection/esri__HasStyle_300092,Beer/280832,Style/260606,_dMtPKey-_0,{920230B9-5324-42E3-BD76-D646CCC253A9},HasStyle,{37F2CB78-FDCD-4CD5-88E1-0E7F788D9D05},2115,300092,{3B343FCF-5806-459B-98FB-FE3251F91680}
esri__HasStyle_300202,esri__single_edge_collection/esri__HasStyle_300202,Beer/265180,Style/260543,_dMtPKey--w,{21F7E165-78C5-4383-BFC5-5C50E5AB1FCD},HasStyle,{61174310-326C-4803-A0D5-F3990FC6648C},1500,300202,{2A99ADF6-E930-42CE-9EFB-D15AF034A803}
esri__HasStyle_300253,esri__single_edge_collection/esri__HasStyle_300253,Beer/266903,Style/260327,_dMtPKey-_-,{DE46E5CA-C265-4EED-AAD4-A4CFA48D169F},HasStyle,{5F099A37-49C7-4F2D-A6FF-743827201100},2174,300253,{82C51280-BE45-4B93-B78D-E54A2EFB0840}
esri__HasStyle_300298,esri__single_edge_collection/esri__HasStyle_300298,Beer/280272,Style/260692,_dMtPKey-_2,{8BB50328-5D7C-4DC6-B333-199A30879C04},HasStyle,{D84E18C1-31A3-4587-A913-59188050BCFA},590,300298,{DEA1A6C2-BE57-4C9F-B307-0E943EF2413B}
esri__HasStyle_300301,esri__single_edge_collection/esri__HasStyle_300301,Beer/281384,Style/260471,_dMtPKey-_3,{8D868F48-6AD8-452A-A3F0-C3D1FD0AAE2E},HasStyle,{6A3C3F46-F50E-4B10-A622-E2E7C689CDFA},2030,300301,{361A56EB-45D5-426B-AF13-2C115B10C1CD}
esri__HasStyle_300505,esri__single_edge_collection/esri__HasStyle_300505,Beer/271117,Style/260414,_dMtPKey-_5,{48D263EE-8D16-4395-A58C-49366A283A61},HasStyle,{3351B1B7-7C32-4B34-9EDB-AA1B6239020E},2232,300505,{9DD27A1B-C077-48E7-BD71-A0B6724609C4}
esri__HasStyle_300508,esri__single_edge_collection/esri__HasStyle_300508,Beer/278335,Style/260537,_dMtPKey-_6,{9BCBDA11-8AB9-4476-855E-1E50125FC503},HasStyle,{D83E5FBD-AAAB-4791-89B1-1F462FC0CAFB},2235,300508,{75E85398-9736-4DC4-98CB-BC011049F79D}
esri__HasStyle_300511,esri__single_edge_collection/esri__HasStyle_300511,Beer/277787,Style/260695,_dMtPKey-_8,{AE26CF4F-188C-4E0C-AB75-133117932779},HasStyle,{BD867C98-3BC6-47FE-B871-27F725B63FA6},19,300511,{9F75E5AF-ADAC-4703-9FEA-F899B19A0A5E}
esri__HasStyle_300553,esri__single_edge_collection/esri__HasStyle_300553,Beer/268420,Style/260710,_dMtPKey-A_,{89B3AA9A-6655-492E-BD11-B9845293D2BD},HasStyle,{A665FB90-0401-4D0E-9B5B-DA538838944E},1951,300553,{BB68AB47-F3F4-424A-82AF-013F4BB50FDB}
esri__HasStyle_300712,esri__single_edge_collection/esri__HasStyle_300712,Beer/277499,Style/260489,_dMtPKey--q,{B4BFAFB9-2943-4F15-BDDD-A579568F91D4},HasStyle,{64AF701D-A27D-4D6C-9DC8-34B26BACA4D3},2315,300712,{C13F5EA4-CABD-4C16-9A0D-0EB40DBE555F}
esri__HasStyle_300715,esri__single_edge_collection/esri__HasStyle_300715,Beer/278057,Style/260686,_dMtPKey--o,{00E9C3BC-AEC7-4EFC-8031-05A649A6821E},HasStyle,{814BB7FC-E867-4F4A-AACC-E4136B09FFCE},2316,300715,{3E0B1F2F-D3C3-4A79-9C21-FDC174AC600A}
esri__HasStyle_300718,esri__single_edge_collection/esri__HasStyle_300718,Beer/266130,Style/260692,_dMtPKey-AF,{8BB50328-5D7C-4DC6-B333-199A30879C04},HasStyle,{300CD6DF-B89E-416C-9B9E-AB3E594E5309},1581,300718,{65A48CC4-60AC-4AB4-BA65-8159BFD500CF}
esri__HasStyle_300907,esri__single_edge_collection/esri__HasStyle_300907,Beer/279702,Style/260327,_dMtPKey-AH,{DE46E5CA-C265-4EED-AAD4-A4CFA48D169F},HasStyle,{FBD3022E-AFFD-4DC5-A8A4-AAF235A89D31},2384,300907,{2186C7F8-6670-4451-A51A-C6D4D3598781}
esri__HasStyle_300922,esri__single_edge_collection/esri__HasStyle_300922,Beer/280550,Style/260408,_dMtPKey-_c,{115D4024-E3BB-4DCF-AEAF-480BE6CBE848},HasStyle,{46716635-A0FB-4449-89C4-BE417D225FF3},2387,300922,{294DA623-5496-4234-A819-C4A62C8DC18E}
esri__HasStyle_300925,esri__single_edge_collection/esri__HasStyle_300925,Beer/265294,Style/260695,_dMtPKey-_Y,{AE26CF4F-188C-4E0C-AB75-133117932779},HasStyle,{10E776E3-3B01-4FC3-B8D4-D6D13BD11AAB},1650,300925,{11EB8122-842E-4D73-9D92-553E9D8F2FF6}
esri__HasStyle_300937,esri__single_edge_collection/esri__HasStyle_300937,Beer/267817,Style/260692,_dMtPKey-AJ,{8BB50328-5D7C-4DC6-B333-199A30879C04},HasStyle,{D3FC133C-D636-4897-BA39-E9CAD6B15559},1703,300937,{12FA14F9-F8CC-40D9-9626-19F900CDC373}
esri__HasStyle_300952,esri__single_edge_collection/esri__HasStyle_300952,Beer/277829,Style/260327,_dMtPKey-AK,{DE46E5CA-C265-4EED-AAD4-A4CFA48D169F},HasStyle,{0969B0A9-3DEA-400E-B890-6FF9CBB05801},2398,300952,{F23094FB-671D-4109-9B83-4C751612E73F}
esri__HasStyle_301111,esri__single_edge_collection/esri__HasStyle_301111,Beer/278863,Style/260327,_dMtPKey-AO,{DE46E5CA-C265-4EED-AAD4-A4CFA48D169F},HasStyle,{54BB111B-7B74-4097-AD0C-EE33395096BE},205,301111,{5F05F985-2BEE-488E-9218-A4946040E658}
esri__HasStyle_301129,esri__single_edge_collection/esri__HasStyle_301129,Beer/277502,Style/260695,_dMtPKey-AS,{AE26CF4F-188C-4E0C-AB75-133117932779},HasStyle,{1E9DEFDC-A068-447F-900D-19F54CA8A162},1210,301129,{B35B88E3-6049-4E20-8213-0CBA5323B4C1}
esri__HasStyle_301132,esri__single_edge_collection/esri__HasStyle_301132,Beer/269457,Style/260567,_dMtPKey-AU,{582D1F33-6408-4AF7-B5F0-62BDBCE273AB},HasStyle,{FAEC1CB2-6EC8-4ED3-A201-08B119F68E7F},1317,301132,{2679367C-A41B-4BA1-A942-D79BB54EB357}
esri__HasStyle_301270,esri__single_edge_collection/esri__HasStyle_301270,Beer/277151,Style/260327,_dMtPKey-AW,{DE46E5CA-C265-4EED-AAD4-A4CFA48D169F},HasStyle,{B61C9ED5-66D9-4BAE-82C3-4DBAD408A70E},2040,301270,{66BCDE5A-E9E1-450F-8FDA-1D920F327210}
esri__HasStyle_301330,esri__single_edge_collection/esri__HasStyle_301330,Beer/276381,Style/260327,_dMtPKey-AY,{DE46E5CA-C265-4EED-AAD4-A4CFA48D169F},HasStyle,{E2FFED1E-C0E2-4CB8-A407-B4476A2554DE},426,301330,{46A7F3B3-217D-41FD-A95F-8A5DA948A0EA}
esri__HasStyle_301336,esri__single_edge_collection/esri__HasStyle_301336,Beer/270839,Style/260603,_dMtPKey-AZ,{EAF64D13-4196-4803-B427-3724624A0358},HasStyle,{D18F9D25-4D93-4981-8CCC-93060D779241},2191,301336,{2BE53A1B-3732-40CF-926E-E392DD291C4E}
esri__HasStyle_301339,esri__single_edge_collection/esri__HasStyle_301339,Beer/266405,Style/260603,_dMtPKey-Ab,{EAF64D13-4196-4803-B427-3724624A0358},HasStyle,{4F1636CB-436E-4EB4-85CA-0C5FE321B5E2},2488,301339,{F34CA87A-3BC7-4E03-9E9A-5E5A81414A1A}
esri__HasStyle_301342,esri__single_edge_collection/esri__HasStyle_301342,Beer/272793,Style/260606,_dMtPKey-Ac,{920230B9-5324-42E3-BD76-D646CCC253A9},HasStyle,{AA403C75-9A95-40F6-8B30-BEF42B38C1A1},2517,301342,{6ECF0347-F279-4E53-B387-507EE96DC04D}
esri__HasStyle_301548,esri__single_edge_collection/esri__HasStyle_301548,Beer/272224,Style/260686,_dMtPKey--S,{00E9C3BC-AEC7-4EFC-8031-05A649A6821E},HasStyle,{3692C75B-1A59-4C10-BE20-D96544EFE1A3},1685,301548,{59301977-BFB0-42B9-B475-F61830806218}
esri__HasStyle_301551,esri__single_edge_collection/esri__HasStyle_301551,Beer/279723,Style/260695,_dMtPKey-Af,{AE26CF4F-188C-4E0C-AB75-133117932779},HasStyle,{55422E06-00DC-49A9-822A-81C94140AE1B},2561,301551,{4BED29A3-512B-4A52-9182-3790D31156B2}
esri__HasStyle_301554,esri__single_edge_collection/esri__HasStyle_301554,Beer/265854,Style/260692,_dMtPKey-_M,{8BB50328-5D7C-4DC6-B333-199A30879C04},HasStyle,{E2FA701D-5DA0-4757-9D44-0C5021F6949D},37,301554,{D00A7C7E-6A7F-4313-A1A9-7F40E53107FE}
esri__HasStyle_301755,esri__single_edge_collection/esri__HasStyle_301755,Beer/270836,Style/260408,_dMtPKey-Ak,{115D4024-E3BB-4DCF-AEAF-480BE6CBE848},HasStyle,{FA24D504-A633-477F-A604-C2BBA659CF37},2606,301755,{334C5ED6-6A64-44D0-91B4-CEBD3084DA9D}
esri__HasStyle_301758,esri__single_edge_collection/esri__HasStyle_301758,Beer/268621,Style/260606,_dMtPKey-Am,{920230B9-5324-42E3-BD76-D646CCC253A9},HasStyle,{85A2C142-6B96-4E65-9535-CEDFFBADD042},2607,301758,{8AD66784-4DC0-452F-944E-C3F2CACE9CCB}
esri__HasStyle_301761,esri__single_edge_collection/esri__HasStyle_301761,Beer/271402,Style/260489,_dMtPKey-Aq,{B4BFAFB9-2943-4F15-BDDD-A579568F91D4},HasStyle,{D8587005-45A1-455B-873A-7F4159F3C937},2610,301761,{02AB4960-224F-460A-92FC-A6FBE7A7FF38}
esri__HasStyle_301965,esri__single_edge_collection/esri__HasStyle_301965,Beer/275005,Style/260408,_dMtPKey-_z,{115D4024-E3BB-4DCF-AEAF-480BE6CBE848},HasStyle,{09C2495A-9008-495A-AB2F-B8BDD54ED59F},791,301965,{C95648CD-1250-403C-91CF-54C28E143E84}
esri__HasStyle_301968,esri__single_edge_collection/esri__HasStyle_301968,Beer/277784,Style/260603,_dMtPKey-Au,{EAF64D13-4196-4803-B427-3724624A0358},HasStyle,{23E8CB17-FC28-4CC9-A9FE-D52E07159FD1},1195,301968,{067D4706-EE71-4144-AC2D-D9C651892E49}
esri__HasStyle_302166,esri__single_edge_collection/esri__HasStyle_302166,Beer/277493,Style/260327,_dMtPKey-Ax,{DE46E5CA-C265-4EED-AAD4-A4CFA48D169F},HasStyle,{E741E7FB-4693-46EE-B298-153D6E1E4BBF},1461,302166,{7D3FD939-FD21-4CAB-8932-3A012A793678}
esri__HasStyle_302172,esri__single_edge_collection/esri__HasStyle_302172,Beer/273060,Style/260618,_dMtPKey-Az,{BF7B71EB-8DA7-4FC5-86A6-556938D364B4},HasStyle,{299BE22E-3926-4658-947B-AF3F02855B3D},111,302172,{1A5A90B7-3F40-429E-B69D-2C0E82D813EC}
esri__HasStyle_302175,esri__single_edge_collection/esri__HasStyle_302175,Beer/268624,Style/260686,_dMtPKey-A1,{00E9C3BC-AEC7-4EFC-8031-05A649A6821E},HasStyle,{796BBB50-9548-4753-B931-B079E8BD8961},1915,302175,{0B4E684F-FB57-43BF-A0ED-C799C5C51C5E}
esri__HasStyle_302178,esri__single_edge_collection/esri__HasStyle_302178,Beer/265578,Style/260489,_dMtPKey-A3,{B4BFAFB9-2943-4F15-BDDD-A579568F91D4},HasStyle,{20BA15FD-5B81-4168-901C-45E6EF176933},1921,302178,{DBA731B4-04B8-4EBA-94A4-C9C2B0152287}
esri__HasStyle_302379,esri__single_edge_collection/esri__HasStyle_302379,Beer/266675,Style/260603,_dMtPKey-A7,{EAF64D13-4196-4803-B427-3724624A0358},HasStyle,{0215A79F-85A7-414B-8094-CE4CF2B53ECE},1190,302379,{D98E5412-4C45-4489-ABBD-C2C27CDFCAD9}
